date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_team_clean,away_team_clean,result
1997-06-01,South Korea,Thailand,0,0,World Cup qualifier,,South Korea,False,Korea Republic,Thailand,draw
1997-06-01,Canada,Costa Rica,1,0,World Cup qualifier,,Canada,False,Canada,Costa Rica,home_win
1997-06-01,Malta,Scotland,2,3,Friendly,,Malta,False,Malta,Scotland,away_win
1997-06-02,Iran,Maldives,17,0,World Cup qualifier,,Syria,True,IR Iran,Maldives,home_win
1997-06-03,France,Brazil,1,1,Friendly tournament,,France,False,France,Brazil,draw
1997-06-04,United States,Paraguay,0,0,Friendly,,United States,False,USA,Paraguay,draw
1997-06-04,England,Italy,2,0,Friendly tournament,,France,True,England,Italy,home_win
1997-06-04,Iran,Kyrgyzstan,7,0,World Cup qualifier,,Syria,True,IR Iran,Kyrgyzstan,home_win
1997-06-04,South Africa,Netherlands,0,2,Friendly tournament,,South Africa,False,South Africa,Netherlands,away_win
1997-06-06,Senegal,Algeria,0,0,Friendly,,Senegal,False,Senegal,Algeria,draw
1997-06-06,Palestine,Jordan,0,0,Friendly,,Palestine,False,Palestine,Jordan,draw
1997-06-06,Syria,Iran,0,1,World Cup qualifier,,Syria,False,Syria,IR Iran,away_win
1997-06-07,Ukraine,Germany,0,0,World Cup qualifier,,Ukraine,False,Ukraine,Germany,draw
1997-06-07,Belgium,San Marino,6,0,World Cup qualifier,,Belgium,False,Belgium,San Marino,home_win
1997-06-07,France,England,0,1,Friendly tournament,,France,False,France,England,away_win
1997-06-07,Morocco,Ghana,1,0,World Cup qualifier,,Morocco,False,Morocco,Ghana,home_win
1997-06-07,Portugal,Albania,2,0,World Cup qualifier,,Portugal,False,Portugal,Albania,home_win
1997-06-07,Fiji,New Zealand,0,1,World Cup qualifier,,Fiji,False,Fiji,New Zealand,away_win
1997-06-08,Japan,Croatia,4,3,Friendly tournament,,Japan,False,Japan,Croatia,home_win
1997-06-08,El Salvador,Mexico,0,1,World Cup qualifier,,El Salvador,False,El Salvador,Mexico,away_win
1997-06-08,Argentina,Peru,2,0,World Cup qualifier,,Argentina,False,Argentina,Peru,home_win
1997-06-08,South Africa,Zambia,3,0,World Cup qualifier,,South Africa,False,South Africa,Zambia,home_win
1997-06-08,Egypt,Tunisia,0,0,World Cup qualifier,,Egypt,False,Egypt,Tunisia,draw
1997-06-08,Uruguay,Colombia,1,1,World Cup qualifier,,Uruguay,False,Uruguay,Colombia,draw
1997-06-08,Latvia,Austria,1,3,World Cup qualifier,,Latvia,False,Latvia,Austria,away_win
1997-06-08,Ecuador,Chile,1,1,World Cup qualifier,,Ecuador,False,Ecuador,Chile,draw
1997-06-08,Spain,Czechia,1,0,World Cup qualifier,,Spain,False,Spain,Czechia,home_win
1997-06-08,Brazil,Italy,3,3,Friendly tournament,,France,True,Brazil,Italy,draw
1997-06-08,Belarus,Scotland,0,1,World Cup qualifier,,Belarus,False,Belarus,Scotland,away_win
1997-06-08,Hungary,Norway,1,1,World Cup qualifier,,Hungary,False,Hungary,Norway,draw
1997-06-09,Iran,Kyrgyzstan,3,1,World Cup qualifier,,Iran,False,IR Iran,Kyrgyzstan,home_win
1997-06-10,Brazil,England,1,0,Friendly tournament,,France,True,Brazil,England,home_win
1997-06-11,Argentina,Ecuador,0,0,Copa America,,Bolivia,True,Argentina,Ecuador,draw
1997-06-11,Iran,Maldives,9,0,World Cup qualifier,,Iran,False,IR Iran,Maldives,home_win
1997-06-11,Australia,Solomon Islands,13,0,World Cup qualifier,,Australia,False,Australia,Solomon Islands,home_win
1997-06-11,Paraguay,Chile,1,0,Copa America,,Bolivia,True,Paraguay,Chile,home_win
1997-06-11,France,Italy,2,2,Friendly tournament,,France,False,France,Italy,draw
1997-06-11,New Zealand,Papua New Guinea,7,0,World Cup qualifier,,New Zealand,False,New Zealand,Papua New Guinea,home_win
1997-06-12,Peru,Uruguay,1,0,Copa America,,Bolivia,True,Peru,Uruguay,home_win
1997-06-12,Croatia,Turkey,1,1,Friendly tournament,,Japan,True,Croatia,Türkiye,draw
1997-06-12,South Korea,Egypt,3,1,Korea Cup,,South Korea,False,Korea Republic,Egypt,home_win
1997-06-12,Yugoslavia,Ghana,3,1,Korea Cup,,South Korea,True,Yugoslavia,Ghana,home_win
1997-06-13,Mexico,Colombia,2,1,Copa America,,Bolivia,True,Mexico,Colombia,home_win
1997-06-13,Brazil,Costa Rica,5,0,Copa America,,Bolivia,True,Brazil,Costa Rica,home_win
1997-06-13,Australia,Tahiti,5,0,World Cup qualifier,,Australia,False,Australia,Tahiti,home_win
1997-06-13,Iran,Syria,2,2,World Cup qualifier,,Iran,False,IR Iran,Syria,draw
1997-06-14,Ecuador,Paraguay,2,0,Copa America,,Bolivia,True,Ecuador,Paraguay,home_win
1997-06-14,Argentina,Chile,2,0,Copa America,,Bolivia,True,Argentina,Chile,home_win
1997-06-14,South Korea,Ghana,3,0,Korea Cup,,South Korea,False,Korea Republic,Ghana,home_win
1997-06-14,Egypt,Yugoslavia,0,0,Korea Cup,,South Korea,True,Egypt,Yugoslavia,draw
1997-06-15,Uruguay,Venezuela,2,0,Copa America,,Bolivia,True,Uruguay,Venezuela,home_win
1997-06-15,Japan,Turkey,1,0,Friendly tournament,,Japan,False,Japan,Türkiye,home_win
1997-06-16,Colombia,Costa Rica,4,1,Copa America,,Bolivia,True,Colombia,Costa Rica,home_win
1997-06-16,Brazil,Mexico,3,2,Copa America,,Bolivia,True,Brazil,Mexico,home_win
1997-06-16,South Korea,Yugoslavia,1,1,Korea Cup,,South Korea,False,Korea Republic,Yugoslavia,draw
1997-06-16,Egypt,Ghana,2,0,Korea Cup,,South Korea,True,Egypt,Ghana,home_win
1997-06-17,Argentina,Paraguay,1,1,Copa America,,Bolivia,True,Argentina,Paraguay,draw
1997-06-17,Ecuador,Chile,2,1,Copa America,,Bolivia,True,Ecuador,Chile,home_win
1997-06-17,United States,Israel,2,1,Friendly,,United States,False,USA,Israel,home_win
1997-06-17,Australia,Solomon Islands,6,2,World Cup qualifier,,Australia,False,Australia,Solomon Islands,home_win
1997-06-18,Bolivia,Uruguay,1,0,Copa America,,Bolivia,False,Bolivia,Uruguay,home_win
1997-06-18,New Zealand,Fiji,5,0,World Cup qualifier,,New Zealand,False,New Zealand,Fiji,home_win
1997-06-19,Australia,Tahiti,2,0,World Cup qualifier,,Australia,False,Australia,Tahiti,home_win
1997-06-19,Costa Rica,Mexico,1,1,Copa America,,Bolivia,True,Costa Rica,Mexico,draw
1997-06-19,Brazil,Colombia,2,0,Copa America,,Bolivia,True,Brazil,Colombia,home_win
1997-06-20,Uzbekistan,Indonesia,3,0,World Cup qualifier,,Uzbekistan,False,Uzbekistan,Indonesia,home_win
1997-06-21,Peru,Argentina,2,1,Copa America,,Bolivia,True,Peru,Argentina,home_win
1997-06-21,Morocco,Egypt,1,0,African Nations Cup qualifier,,Morocco,False,Morocco,Egypt,home_win
1997-06-21,Bolivia,Colombia,2,1,Copa America,,Bolivia,False,Bolivia,Colombia,home_win
1997-06-22,Brazil,Paraguay,2,0,Copa America,,Bolivia,True,Brazil,Paraguay,home_win
1997-06-22,Ecuador,Mexico,1,1,Copa America,,Bolivia,True,Ecuador,Mexico,draw
1997-06-22,Ivory Coast,Algeria,2,1,African Nations Cup qualifier,,Ivory Coast,False,Côte d'Ivoire,Algeria,home_win
1997-06-22,Angola,Ghana,1,0,African Nations Cup qualifier,,Angola,False,Angola,Ghana,home_win
1997-06-22,Japan,Macao,10,0,World Cup qualifier,,Japan,False,Japan,Macao,home_win
1997-06-22,Senegal,Ethiopia,3,0,African Nations Cup qualifier,,Senegal,False,Senegal,Ethiopia,home_win
1997-06-25,Bolivia,Mexico,3,1,Copa America,,Bolivia,False,Bolivia,Mexico,home_win
1997-06-25,Japan,Nepal,3,0,World Cup qualifier,,Japan,False,Japan,Nepal,home_win
1997-06-26,Brazil,Peru,7,0,Copa America,,Bolivia,True,Brazil,Peru,home_win
1997-06-28,New Zealand,Australia,0,3,World Cup qualifier,,New Zealand,False,New Zealand,Australia,away_win
1997-06-28,Mexico,Peru,1,0,Copa America,,Bolivia,True,Mexico,Peru,home_win
1997-06-28,Japan,Oman,1,1,World Cup qualifier,,Japan,False,Japan,Oman,draw
1997-06-29,El Salvador,United States,1,1,World Cup qualifier,,El Salvador,False,El Salvador,USA,draw
1997-06-29,Bolivia,Brazil,1,3,Copa America,,Bolivia,False,Bolivia,Brazil,away_win
1997-06-29,Cambodia,Uzbekistan,1,4,World Cup qualifier,,Cambodia,False,Cambodia,Uzbekistan,away_win
1997-07-05,Tunisia,Mali,1,0,Friendly,,Tunisia,False,Tunisia,Mali,home_win
1997-07-05,Chile,Colombia,4,1,World Cup qualifier,,Chile,False,Chile,Colombia,home_win
1997-07-06,Australia,New Zealand,2,0,World Cup qualifier,,Australia,False,Australia,New Zealand,home_win
1997-07-06,Paraguay,Argentina,1,2,World Cup qualifier,,Paraguay,False,Paraguay,Argentina,away_win
1997-07-06,Venezuela,Ecuador,1,1,World Cup qualifier,,Venezuela,False,Venezuela,Ecuador,draw
1997-07-11,Algeria,Mali,1,0,African Nations Cup qualifier,,Algeria,False,Algeria,Mali,home_win
1997-07-13,Lebanon,Jordan,1,1,Pan Arab Games,,Lebanon,False,Lebanon,Jordan,draw
1997-07-13,Egypt,Senegal,2,0,African Nations Cup qualifier,,Egypt,False,Egypt,Senegal,home_win
1997-07-13,Ghana,Zimbabwe,2,1,African Nations Cup qualifier,,Ghana,False,Ghana,Zimbabwe,home_win
1997-07-13,Ethiopia,Morocco,0,1,African Nations Cup qualifier,,Ethiopia,False,Ethiopia,Morocco,away_win
1997-07-13,Tunisia,Guinea,1,0,African Nations Cup qualifier,,Tunisia,False,Tunisia,Guinea,home_win
1997-07-13,Benin,Ivory Coast,0,0,African Nations Cup qualifier,,Benin,False,Benin,Côte d'Ivoire,draw
1997-07-17,Jordan,Libya,1,1,Pan Arab Games,,Lebanon,True,Jordan,Libya,draw
1997-07-20,Iceland,Norway,0,1,Friendly,,Iceland,False,Iceland,Norway,away_win
1997-07-20,Colombia,Ecuador,1,0,World Cup qualifier,,Colombia,False,Colombia,Ecuador,home_win
1997-07-20,Chile,Paraguay,2,1,World Cup qualifier,,Chile,False,Chile,Paraguay,home_win
1997-07-20,Bolivia,Uruguay,1,0,World Cup qualifier,,Bolivia,False,Bolivia,Uruguay,home_win
1997-07-20,Jordan,Oman,3,1,Pan Arab Games,,Lebanon,True,Jordan,Oman,home_win
1997-07-20,Argentina,Venezuela,2,0,World Cup qualifier,,Argentina,False,Argentina,Venezuela,home_win
1997-07-27,Jordan,Syria,1,0,Pan Arab Games,,Lebanon,True,Jordan,Syria,home_win
1997-07-27,Egypt,Ethiopia,8,1,African Nations Cup qualifier,,Egypt,False,Egypt,Ethiopia,home_win
1997-07-27,Morocco,Senegal,3,0,African Nations Cup qualifier,,Morocco,False,Morocco,Senegal,home_win
1997-07-27,Ivory Coast,Mali,4,2,African Nations Cup qualifier,,Ivory Coast,False,Côte d'Ivoire,Mali,home_win
1997-07-27,Algeria,Benin,2,0,African Nations Cup qualifier,,Algeria,False,Algeria,Benin,home_win
1997-08-06,Slovakia,Switzerland,1,0,Friendly,,Slovakia,False,Slovakia,Switzerland,home_win
1997-08-06,Jamaica,Colombia,1,0,Friendly,,Jamaica,False,Jamaica,Colombia,home_win
1997-08-07,Tunisia,Zambia,3,1,Friendly tournament,,Tunisia,False,Tunisia,Zambia,home_win
1997-08-07,United States,Ecuador,0,1,Friendly,,United States,False,USA,Ecuador,away_win
1997-08-09,Tunisia,Nigeria,2,0,Friendly tournament,,Tunisia,False,Tunisia,Nigeria,home_win
1997-08-10,South Korea,Brazil,1,2,Friendly,,South Korea,False,Korea Republic,Brazil,away_win
1997-08-13,Japan,Brazil,0,3,Friendly,,Japan,False,Japan,Brazil,away_win
1997-08-16,South Africa,Congo,1,0,World Cup qualifier,,South Africa,False,South Africa,Congo,home_win
1997-08-17,Ghana,Sierra Leone,0,2,World Cup qualifier,,Ghana,False,Ghana,Sierra Leone,away_win
1997-08-17,Canada,Iran,0,1,Friendly,,Canada,False,Canada,IR Iran,away_win
1997-08-17,Morocco,Gabon,2,0,World Cup qualifier,,Morocco,False,Morocco,Gabon,home_win
1997-08-17,Tunisia,Namibia,4,0,World Cup qualifier,,Tunisia,False,Tunisia,Namibia,home_win
1997-08-17,Egypt,Liberia,5,0,World Cup qualifier,,Egypt,False,Egypt,Liberia,home_win
1997-08-20,Uruguay,Chile,1,0,World Cup qualifier,,Uruguay,False,Uruguay,Chile,home_win
1997-08-20,Colombia,Bolivia,3,0,World Cup qualifier,,Colombia,False,Colombia,Bolivia,home_win
1997-08-20,Northern Ireland,Germany,1,3,World Cup qualifier,,Northern Ireland,False,Northern Ireland,Germany,away_win
1997-08-20,Ecuador,Paraguay,2,1,World Cup qualifier,,Ecuador,False,Ecuador,Paraguay,home_win
1997-08-20,Hungary,Switzerland,1,1,World Cup qualifier,,Hungary,False,Hungary,Switzerland,draw
1997-08-20,Finland,Norway,0,4,World Cup qualifier,,Finland,False,Finland,Norway,away_win
1997-08-20,Portugal,Armenia,3,1,World Cup qualifier,,Portugal,False,Portugal,Armenia,home_win
1997-08-20,Estonia,Austria,0,3,World Cup qualifier,,Estonia,False,Estonia,Austria,away_win
1997-08-24,South Korea,Tajikistan,4,1,Friendly,,South Korea,False,Korea Republic,Tajikistan,home_win
1997-08-24,Uzbekistan,Yemen,5,1,World Cup qualifier,,Uzbekistan,False,Uzbekistan,Yemen,home_win
1997-08-24,Peru,Colombia,2,1,Friendly tournament,,Peru,False,Peru,Colombia,home_win
1997-08-30,South Korea,China,0,0,Friendly,,South Korea,False,Korea Republic,China,draw
1997-09-02,United Arab Emirates,Iran,3,1,Friendly,,United Arab Emirates,False,United Arab Emirates,IR Iran,home_win
1997-09-05,Colombia,El Salvador,2,2,Friendly,,United States,True,Colombia,El Salvador,draw
1997-09-06,Austria,Sweden,1,0,World Cup qualifier,,Austria,False,Austria,Sweden,home_win
1997-09-06,Netherlands,Belgium,3,1,World Cup qualifier,,Netherlands,False,Netherlands,Belgium,home_win
1997-09-06,South Korea,Kazakhstan,3,0,World Cup qualifier,,South Korea,False,Korea Republic,Kazakhstan,home_win
1997-09-06,Germany,Portugal,1,1,World Cup qualifier,,Germany,False,Germany,Portugal,draw
1997-09-06,Croatia,Bosnia and Herzegovina,3,2,World Cup qualifier,,Croatia,False,Croatia,Bosnia and Herzegovina,home_win
1997-09-06,Switzerland,Finland,1,2,World Cup qualifier,,Switzerland,False,Switzerland,Finland,away_win
1997-09-06,Azerbaijan,Norway,0,1,World Cup qualifier,,Azerbaijan,False,Azerbaijan,Norway,away_win
1997-09-07,Japan,Uzbekistan,6,3,World Cup qualifier,,Japan,False,Japan,Uzbekistan,home_win
1997-09-07,United States,Costa Rica,1,0,World Cup qualifier,,United States,False,USA,Costa Rica,home_win
1997-09-07,Scotland,Belarus,4,1,World Cup qualifier,,Scotland,False,Scotland,Belarus,home_win
1997-09-07,Jamaica,Canada,1,0,World Cup qualifier,,Jamaica,False,Jamaica,Canada,home_win
1997-09-10,Denmark,Croatia,3,1,World Cup qualifier,,Denmark,False,Denmark,Croatia,home_win
1997-09-10,Germany,Armenia,4,0,World Cup qualifier,,Germany,False,Germany,Armenia,home_win
1997-09-10,Colombia,Venezuela,1,0,World Cup qualifier,,Colombia,False,Colombia,Venezuela,home_win
1997-09-10,Belarus,Austria,0,1,World Cup qualifier,,Belarus,False,Belarus,Austria,away_win
1997-09-10,England,Moldova,4,0,World Cup qualifier,,England,False,England,Moldova,home_win
1997-09-10,Paraguay,Bolivia,2,1,World Cup qualifier,,Paraguay,False,Paraguay,Bolivia,home_win
1997-09-10,Brazil,Ecuador,4,2,Friendly,,Brazil,False,Brazil,Ecuador,home_win
1997-09-10,Chile,Argentina,1,2,World Cup qualifier,,Chile,False,Chile,Argentina,away_win
1997-09-10,Peru,Uruguay,2,1,World Cup qualifier,,Peru,False,Peru,Uruguay,home_win
1997-09-10,Norway,Switzerland,5,0,World Cup qualifier,,Norway,False,Norway,Switzerland,home_win
1997-09-12,South Korea,Uzbekistan,2,1,World Cup qualifier,,South Korea,False,Korea Republic,Uzbekistan,home_win
1997-09-13,China,Iran,2,4,World Cup qualifier,,China,False,China,IR Iran,away_win
1997-09-14,Saudi Arabia,Kuwait,2,1,World Cup qualifier,,Saudi Arabia,False,Saudi Arabia,Kuwait,home_win
1997-09-14,El Salvador,Canada,4,1,World Cup qualifier,,El Salvador,False,El Salvador,Canada,home_win
1997-09-19,Iran,Saudi Arabia,1,1,World Cup qualifier,,Iran,False,IR Iran,Saudi Arabia,draw
1997-09-19,Qatar,Kuwait,0,2,World Cup qualifier,,Qatar,False,Qatar,Kuwait,away_win
1997-09-19,United Arab Emirates,Japan,0,0,World Cup qualifier,,United Arab Emirates,False,United Arab Emirates,Japan,draw
1997-09-20,Kazakhstan,Uzbekistan,1,1,World Cup qualifier,,Kazakhstan,False,Kazakhstan,Uzbekistan,draw
1997-09-21,Indonesia,New Zealand,5,0,Friendly,,Indonesia,False,Indonesia,New Zealand,home_win
1997-09-21,Jordan,Chad,1,0,Friendly tournament,,Libya,True,Jordan,Chad,home_win
1997-09-23,Bahrain,Jordan,0,0,Friendly tournament,,Libya,True,Bahrain,Jordan,draw
1997-09-24,Slovakia,Spain,1,2,World Cup qualifier,,Slovakia,False,Slovakia,Spain,away_win
1997-09-25,Saudi Arabia,Mali,5,1,Friendly,,Saudi Arabia,False,Saudi Arabia,Mali,home_win
1997-09-25,Libya,Jordan,1,1,Friendly tournament,,Libya,False,Libya,Jordan,draw
1997-09-26,Qatar,China,1,1,World Cup qualifier,,Qatar,False,Qatar,China,draw
1997-09-26,Kuwait,Iran,1,1,World Cup qualifier,,Kuwait,False,Kuwait,IR Iran,draw
1997-09-27,Uzbekistan,United Arab Emirates,2,3,World Cup qualifier,,Uzbekistan,False,Uzbekistan,United Arab Emirates,away_win
1997-09-28,Kenya,Algeria,1,0,Friendly tournament,,Tanzania,True,Kenya,Algeria,home_win
1997-09-28,Japan,South Korea,1,2,World Cup qualifier,,Japan,False,Japan,Korea Republic,away_win
1997-09-30,Zambia,Algeria,1,0,Friendly tournament,,Tanzania,True,Zambia,Algeria,home_win
1997-10-01,Tunisia,Australia,0,3,Friendly,,Tunisia,False,Tunisia,Australia,away_win
1997-10-03,China,Saudi Arabia,1,0,World Cup qualifier,,China,False,China,Saudi Arabia,home_win
1997-10-03,Iran,Qatar,3,0,World Cup qualifier,,Iran,False,IR Iran,Qatar,home_win
1997-10-03,United States,Jamaica,1,1,World Cup qualifier,,United States,False,USA,Jamaica,draw
1997-10-04,Tanzania,Algeria,0,1,Friendly,,Tanzania,False,Tanzania,Algeria,away_win
1997-10-04,Kazakhstan,Japan,1,1,World Cup qualifier,,Kazakhstan,False,Kazakhstan,Japan,draw
1997-10-04,South Korea,United Arab Emirates,3,0,World Cup qualifier,,South Korea,False,Korea Republic,United Arab Emirates,home_win
1997-10-05,Mexico,El Salvador,5,0,World Cup qualifier,,Mexico,False,Mexico,El Salvador,home_win
1997-10-08,Norway,Colombia,0,0,Friendly,,Norway,False,Norway,Colombia,draw
1997-10-09,Brazil,Morocco,2,0,Friendly,,Brazil,False,Brazil,Morocco,home_win
1997-10-11,Belgium,Wales,3,2,World Cup qualifier,,Belgium,False,Belgium,Wales,home_win
1997-10-11,Italy,England,0,0,World Cup qualifier,,Italy,False,Italy,England,draw
1997-10-11,Switzerland,Azerbaijan,5,0,World Cup qualifier,,Switzerland,False,Switzerland,Azerbaijan,home_win
1997-10-11,Austria,Belarus,4,0,World Cup qualifier,,Austria,False,Austria,Belarus,home_win
1997-10-11,Portugal,Northern Ireland,1,0,World Cup qualifier,,Portugal,False,Portugal,Northern Ireland,home_win
1997-10-11,France,South Africa,2,1,Friendly,,France,False,France,South Africa,home_win
1997-10-11,Scotland,Latvia,2,0,World Cup qualifier,,Scotland,False,Scotland,Latvia,home_win
1997-10-11,Germany,Albania,4,3,World Cup qualifier,,Germany,False,Germany,Albania,home_win
1997-10-11,Saudi Arabia,Qatar,1,0,World Cup qualifier,,Saudi Arabia,False,Saudi Arabia,Qatar,home_win
1997-10-11,Kazakhstan,South Korea,1,1,World Cup qualifier,,Kazakhstan,False,Kazakhstan,Korea Republic,draw
1997-10-11,Uzbekistan,Japan,1,1,World Cup qualifier,,Uzbekistan,False,Uzbekistan,Japan,draw
1997-10-11,Netherlands,Turkey,0,0,World Cup qualifier,,Netherlands,False,Netherlands,Türkiye,draw
1997-10-11,Slovenia,Croatia,1,3,World Cup qualifier,,Slovenia,False,Slovenia,Croatia,away_win
1997-10-11,Spain,Faroe Islands,3,1,World Cup qualifier,,Spain,False,Spain,Faroe Islands,home_win
1997-10-12,Ecuador,Bolivia,1,0,World Cup qualifier,,Ecuador,False,Ecuador,Bolivia,home_win
1997-10-12,Paraguay,Venezuela,1,0,World Cup qualifier,,Paraguay,False,Paraguay,Venezuela,home_win
1997-10-12,Argentina,Uruguay,0,0,World Cup qualifier,,Argentina,False,Argentina,Uruguay,draw
1997-10-12,Canada,Mexico,2,2,World Cup qualifier,,Canada,False,Canada,Mexico,draw
1997-10-17,Iran,China,4,1,World Cup qualifier,,Iran,False,IR Iran,China,home_win
1997-10-17,Kuwait,Saudi Arabia,2,1,World Cup qualifier,,Kuwait,False,Kuwait,Saudi Arabia,home_win
1997-10-18,Uzbekistan,South Korea,1,5,World Cup qualifier,,Uzbekistan,False,Uzbekistan,Korea Republic,away_win
1997-10-18,Haiti,Jamaica,0,1,Friendly,,Haiti,False,Haiti,Jamaica,away_win
1997-10-20,Haiti,Cuba,2,2,Friendly tournament,,Haiti,False,Haiti,Cuba,draw
1997-10-23,Haiti,Martinique,3,0,Friendly tournament,,Haiti,False,Haiti,Martinique,home_win
1997-10-24,Saudi Arabia,Iran,1,0,World Cup qualifier,,Saudi Arabia,False,Saudi Arabia,IR Iran,home_win
1997-10-24,Kuwait,Qatar,0,1,World Cup qualifier,,Kuwait,False,Kuwait,Qatar,away_win
1997-10-25,Uzbekistan,Kazakhstan,4,0,World Cup qualifier,,Uzbekistan,False,Uzbekistan,Kazakhstan,home_win
1997-10-26,Japan,United Arab Emirates,1,1,World Cup qualifier,,Japan,False,Japan,United Arab Emirates,draw
1997-10-29,Ireland,Belgium,1,1,World Cup qualifier,,Ireland,False,Ireland,Belgium,draw
1997-10-29,Croatia,Ukraine,2,0,World Cup qualifier,,Croatia,False,Croatia,Ukraine,home_win
1997-10-31,Iran,Kuwait,0,0,World Cup qualifier,,Iran,False,IR Iran,Kuwait,draw
1997-10-31,China,Qatar,2,3,World Cup qualifier,,China,False,China,Qatar,away_win
1997-11-01,South Korea,Japan,0,2,World Cup qualifier,,South Korea,False,Korea Republic,Japan,away_win
1997-11-02,United Arab Emirates,Uzbekistan,0,0,World Cup qualifier,,United Arab Emirates,False,United Arab Emirates,Uzbekistan,draw
1997-11-02,Ivory Coast,Burkina Faso,0,0,Friendly,,Ivory Coast,False,Côte d'Ivoire,Burkina Faso,draw
1997-11-02,Mexico,United States,0,0,World Cup qualifier,,Mexico,False,Mexico,USA,draw
1997-11-05,Tunisia,Bosnia and Herzegovina,2,1,Friendly,,Tunisia,False,Tunisia,Bosnia and Herzegovina,home_win
1997-11-06,Saudi Arabia,China,1,1,World Cup qualifier,,Saudi Arabia,False,Saudi Arabia,China,draw
1997-11-07,Qatar,Iran,2,0,World Cup qualifier,,Qatar,False,Qatar,IR Iran,home_win
1997-11-08,Japan,Kazakhstan,5,1,World Cup qualifier,,Japan,False,Japan,Kazakhstan,home_win
1997-11-09,Canada,United States,0,3,World Cup qualifier,,Canada,False,Canada,USA,away_win
1997-11-09,Mexico,Costa Rica,3,3,World Cup qualifier,,Mexico,False,Mexico,Costa Rica,draw
1997-11-09,United Arab Emirates,South Korea,1,3,World Cup qualifier,,United Arab Emirates,False,United Arab Emirates,Korea Republic,away_win
1997-11-11,Brazil,Wales,3,0,Friendly,,Brazil,False,Brazil,Wales,home_win
1997-11-12,Qatar,Saudi Arabia,0,1,World Cup qualifier,,Qatar,False,Qatar,Saudi Arabia,away_win
1997-11-12,France,Scotland,2,1,Friendly,,France,False,France,Scotland,home_win
1997-11-15,Germany,South Africa,3,0,Friendly,,Germany,False,Germany,South Africa,home_win
1997-11-15,England,Cameroon,2,0,Friendly,,England,False,England,Cameroon,home_win
1997-11-15,Belgium,Ireland,2,1,World Cup qualifier,,Belgium,False,Belgium,Ireland,home_win
1997-11-15,Ukraine,Croatia,1,1,World Cup qualifier,,Ukraine,False,Ukraine,Croatia,draw
1997-11-16,Jamaica,Mexico,0,0,World Cup qualifier,,Jamaica,False,Jamaica,Mexico,draw
1997-11-16,Costa Rica,Canada,3,1,World Cup qualifier,,Costa Rica,False,Costa Rica,Canada,home_win
1997-11-16,United States,El Salvador,4,2,World Cup qualifier,,United States,False,USA,El Salvador,home_win
1997-11-16,Argentina,Colombia,1,1,World Cup qualifier,,Argentina,False,Argentina,Colombia,draw
1997-11-16,Peru,Paraguay,1,0,World Cup qualifier,,Peru,False,Peru,Paraguay,home_win
1997-11-16,Uruguay,Ecuador,5,3,World Cup qualifier,,Uruguay,False,Uruguay,Ecuador,home_win
1997-11-16,Japan,Iran,3,2,World Cup qualifier,,Malaysia,True,Japan,IR Iran,home_win
1997-11-19,Spain,Romania,1,1,Friendly,,Spain,False,Spain,Romania,draw
1997-11-19,Senegal,Mali,1,2,Friendly,,Senegal,False,Senegal,Mali,away_win
1997-11-22,Iran,Australia,1,1,World Cup qualifier,,Iran,False,IR Iran,Australia,draw
1997-11-26,Morocco,Togo,3,0,Friendly,,Morocco,False,Morocco,Togo,home_win
1997-11-28,Mauritania,Senegal,1,1,Amilcar Cabral Cup,,The Gambia,True,Mauritania,Senegal,draw
1997-11-28,Gambia,Cape Verde,3,1,Amilcar Cabral Cup,,The Gambia,True,Gambia,Cabo Verde,home_win
1997-11-29,Australia,Iran,2,2,World Cup qualifier,,Australia,False,Australia,IR Iran,draw
1997-11-30,Senegal,Cape Verde,2,0,Amilcar Cabral Cup,,The Gambia,True,Senegal,Cabo Verde,home_win
1997-12-02,Gambia,Senegal,0,0,Amilcar Cabral Cup,,The Gambia,True,Gambia,Senegal,draw
1997-12-02,Cape Verde,Mauritania,2,2,Amilcar Cabral Cup,,The Gambia,True,Cabo Verde,Mauritania,draw
1997-12-03,Egypt,Ghana,3,2,Friendly,,Egypt,False,Egypt,Ghana,home_win
1997-12-05,Senegal,Guinea,2,1,Amilcar Cabral Cup,,The Gambia,True,Senegal,Guinea,home_win
1997-12-07,Saudi Arabia,Iceland,0,0,Friendly,,Saudi Arabia,False,Saudi Arabia,Iceland,draw
1997-12-07,South Africa,Brazil,1,2,Friendly,,South Africa,False,South Africa,Brazil,away_win
1997-12-07,Mali,Senegal,1,0,Amilcar Cabral Cup,,The Gambia,True,Mali,Senegal,home_win
1997-12-12,Australia,Mexico,3,1,Confederations Cup,,Saudi Arabia,True,Australia,Mexico,home_win
1997-12-12,Saudi Arabia,Brazil,0,3,Confederations Cup,,Saudi Arabia,False,Saudi Arabia,Brazil,away_win
1997-12-13,Czechia,South Africa,2,2,Confederations Cup,,Saudi Arabia,True,Czechia,South Africa,draw
1997-12-13,Uruguay,United Arab Emirates,2,0,Confederations Cup,,Saudi Arabia,True,Uruguay,United Arab Emirates,home_win
1997-12-14,Australia,Brazil,0,0,Confederations Cup,,Saudi Arabia,True,Australia,Brazil,draw
1997-12-14,Saudi Arabia,Mexico,0,5,Confederations Cup,,Saudi Arabia,False,Saudi Arabia,Mexico,away_win
