date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_team_clean,away_team_clean,result
1940-07-14,Germany,Romania,9,3,Friendly,,Germany,False,Germany,Romania,home_win
1940-07-18,Uruguay,Argentina,3,0,Hector Gomez Cup,,Uruguay,False,Uruguay,Argentina,home_win
1940-08-15,Argentina,Uruguay,5,0,Juan Mignaburu Cup,,Argentina,False,Argentina,Uruguay,home_win
1940-09-01,Germany,Finland,13,0,Friendly,,Germany,False,Germany,Finland,home_win
1940-09-15,Slovakia,Germany,0,1,Friendly,,Slovakia,False,Slovakia,Germany,away_win
1940-10-06,Hungary,Germany,2,2,Friendly,,Hungary,False,Hungary,Germany,draw
1940-10-20,Germany,Bulgaria,7,3,Friendly,,Germany,False,Germany,Bulgaria,home_win
1940-11-03,Yugoslavia,Germany,2,0,Friendly,,Yugoslavia,False,Yugoslavia,Germany,home_win
1940-11-17,Germany,Denmark,1,0,Friendly,,Germany,False,Germany,Denmark,home_win
1940-12-08,Croatia,Hungary,1,1,Friendly,,Croatia,False,Croatia,Hungary,draw
1941-01-05,Chile,Argentina,1,2,Friendly tournament,,Chile,False,Chile,Argentina,away_win
1941-01-09,Chile,Argentina,2,5,Friendly tournament,,Chile,False,Chile,Argentina,away_win
1941-01-12,Portugal,Spain,2,2,Friendly,,Portugal,False,Portugal,Spain,draw
1941-01-18,Cuba,Panama,0,2,Friendly,,Cuba,False,Cuba,Panama,away_win
1941-01-18,Curaçao,Aruba,4,0,Friendly,,Curaçao,False,Curaçao,Aruba,home_win
1941-01-19,Peru,Argentina,1,1,Friendly tournament,,Peru,False,Peru,Argentina,draw
1941-01-19,Curaçao,Aruba,2,1,Friendly,,Curaçao,False,Curaçao,Aruba,home_win
1941-01-26,Panama,Cuba,0,0,Friendly,,Panama,False,Panama,Cuba,draw
1941-01-26,Peru,Argentina,1,1,Friendly tournament,,Peru,False,Peru,Argentina,draw
1941-01-29,Peru,Argentina,0,3,Friendly tournament,,Peru,False,Peru,Argentina,away_win
1941-02-02,Chile,Ecuador,5,0,South American Champ,,Chile,False,Chile,Ecuador,home_win
1941-02-09,Uruguay,Ecuador,6,0,South American Champ,,Chile,True,Uruguay,Ecuador,home_win
1941-02-12,Argentina,Peru,2,1,South American Champ,,Chile,True,Argentina,Peru,home_win
1941-02-16,Chile,Uruguay,0,2,South American Champ,,Chile,False,Chile,Uruguay,away_win
1941-02-16,Argentina,Ecuador,6,1,South American Champ,,Chile,True,Argentina,Ecuador,home_win
1941-02-23,Argentina,Uruguay,1,0,South American Champ,,Chile,True,Argentina,Uruguay,home_win
1941-02-23,Peru,Ecuador,4,0,South American Champ,,Chile,True,Peru,Ecuador,home_win
1941-02-26,Uruguay,Peru,2,0,South American Champ,,Chile,True,Uruguay,Peru,home_win
1941-03-04,Chile,Argentina,0,1,South American Champ,,Chile,False,Chile,Argentina,away_win
1941-03-09,Germany,Switzerland,4,2,Friendly,,Germany,False,Germany,Switzerland,home_win
1941-03-16,Spain,Portugal,5,1,Friendly,,Spain,False,Spain,Portugal,home_win
1941-04-06,Germany,Hungary,7,0,Friendly,,Germany,False,Germany,Hungary,home_win
1941-04-13,Aruba,Curaçao,0,0,Friendly,,Aruba,False,Aruba,Curaçao,draw
1941-04-14,Aruba,Curaçao,2,2,Friendly,,Aruba,False,Aruba,Curaçao,draw
1941-04-20,Switzerland,Germany,2,1,Friendly,,Switzerland,False,Switzerland,Germany,home_win
1941-05-08,Curaçao,Panama,3,3,CCCF Championship,,Costa Rica,True,Curaçao,Panama,draw
1941-05-11,Costa Rica,Panama,7,0,CCCF Championship,,Costa Rica,False,Costa Rica,Panama,home_win
1941-05-11,Curaçao,El Salvador,2,2,CCCF Championship,,Costa Rica,True,Curaçao,El Salvador,draw
1941-05-13,Costa Rica,Curaçao,6,2,CCCF Championship,,Costa Rica,False,Costa Rica,Curaçao,home_win
1941-05-15,El Salvador,Panama,4,3,CCCF Championship,,Costa Rica,True,El Salvador,Panama,home_win
1941-05-15,Curaçao,Nicaragua,9,1,CCCF Championship,,Costa Rica,True,Curaçao,Nicaragua,home_win
1941-05-18,Panama,Nicaragua,5,2,CCCF Championship,,Costa Rica,True,Panama,Nicaragua,home_win
1941-06-01,Romania,Germany,1,4,Friendly,,Romania,False,Romania,Germany,away_win
1941-06-15,Germany,Croatia,5,1,Friendly,,Germany,False,Germany,Croatia,home_win
1941-08-23,Iran,British India,1,0,Friendly tournament,,Afghanistan,True,IR Iran,British India,home_win
1941-08-24,Afghanistan,Iran,0,0,Friendly tournament,,Afghanistan,False,Afghanistan,IR Iran,draw
1941-09-08,Slovakia,Croatia,1,1,Friendly,,Slovakia,False,Slovakia,Croatia,draw
1941-09-28,Croatia,Slovakia,5,2,Friendly,,Croatia,False,Croatia,Slovakia,home_win
1941-10-05,Finland,Germany,0,6,Friendly,,Finland,False,Finland,Germany,away_win
1941-10-05,Sweden,Germany,4,2,Friendly,,Sweden,False,Sweden,Germany,home_win
1941-11-16,Switzerland,Hungary,1,2,Friendly,,Switzerland,False,Switzerland,Hungary,away_win
1941-11-16,Germany,Denmark,1,1,Friendly,,Germany,False,Germany,Denmark,draw
1941-12-07,Germany,Slovakia,4,0,Friendly,,Germany,False,Germany,Slovakia,home_win
1941-12-28,Spain,Switzerland,3,2,Friendly,,Spain,False,Spain,Switzerland,home_win
1942-01-01,Portugal,Switzerland,3,0,Friendly,,Portugal,False,Portugal,Switzerland,home_win
1942-01-10,Uruguay,Chile,6,1,South American Champ,,Uruguay,False,Uruguay,Chile,home_win
1942-01-11,Argentina,Paraguay,4,3,South American Champ,,Uruguay,True,Argentina,Paraguay,home_win
1942-01-14,Brazil,Chile,6,1,South American Champ,,Uruguay,True,Brazil,Chile,home_win
1942-01-17,Argentina,Brazil,2,1,South American Champ,,Uruguay,True,Argentina,Brazil,home_win
1942-01-18,Uruguay,Ecuador,7,0,South American Champ,,Uruguay,False,Uruguay,Ecuador,home_win
1942-01-18,Paraguay,Peru,1,1,South American Champ,,Uruguay,True,Paraguay,Peru,draw
1942-01-18,Croatia,Germany,0,2,Friendly,,Croatia,False,Croatia,Germany,away_win
1942-01-21,Brazil,Peru,2,1,South American Champ,,Uruguay,True,Brazil,Peru,home_win
1942-01-22,Argentina,Ecuador,12,0,South American Champ,,Uruguay,True,Argentina,Ecuador,home_win
1942-01-22,Paraguay,Chile,2,0,South American Champ,,Uruguay,True,Paraguay,Chile,home_win
1942-01-24,Uruguay,Brazil,1,0,South American Champ,,Uruguay,False,Uruguay,Brazil,home_win
1942-01-25,Paraguay,Ecuador,3,1,South American Champ,,Uruguay,True,Paraguay,Ecuador,home_win
1942-01-25,Argentina,Peru,3,1,South American Champ,,Uruguay,True,Argentina,Peru,home_win
1942-01-28,Uruguay,Paraguay,3,1,South American Champ,,Uruguay,False,Uruguay,Paraguay,home_win
1942-01-28,Peru,Ecuador,2,1,South American Champ,,Uruguay,True,Peru,Ecuador,home_win
1942-01-31,Argentina,Chile,0,0,South American Champ,,Uruguay,True,Argentina,Chile,draw
1942-01-31,Brazil,Ecuador,5,1,South American Champ,,Uruguay,True,Brazil,Ecuador,home_win
1942-02-01,Uruguay,Peru,3,0,South American Champ,,Uruguay,False,Uruguay,Peru,home_win
1942-02-01,Germany,Switzerland,1,2,Friendly,,Germany,False,Germany,Switzerland,away_win
1942-02-05,Chile,Ecuador,2,1,South American Champ,,Uruguay,True,Chile,Ecuador,home_win
1942-02-05,Brazil,Paraguay,1,1,South American Champ,,Uruguay,True,Brazil,Paraguay,draw
1942-02-07,Uruguay,Argentina,1,0,South American Champ,,Uruguay,False,Uruguay,Argentina,home_win
1942-03-08,France,Switzerland,0,2,Friendly,,France,False,France,Switzerland,away_win
1942-03-15,Spain,France,4,0,Friendly,,Spain,False,Spain,France,home_win
1942-04-05,Italy,Croatia,4,0,Friendly,,Italy,False,Italy,Croatia,home_win
1942-04-12,Germany,Spain,1,1,Friendly,,Germany,False,Germany,Spain,draw
1942-04-12,Croatia,Bulgaria,6,0,Friendly,,Croatia,False,Croatia,Bulgaria,home_win
1942-04-19,Italy,Spain,4,0,Friendly,,Italy,False,Italy,Spain,home_win
1942-05-03,Hungary,Germany,3,5,Friendly,,Hungary,False,Hungary,Germany,away_win
1942-05-25,Curaçao,Aruba,2,2,Friendly,,Curaçao,False,Curaçao,Aruba,draw
1942-05-25,Argentina,Uruguay,4,1,Newton Cup,,Argentina,False,Argentina,Uruguay,home_win
1942-06-07,Slovakia,Croatia,1,2,Friendly,,Slovakia,False,Slovakia,Croatia,away_win
1942-06-14,Hungary,Croatia,1,1,Friendly,,Hungary,False,Hungary,Croatia,draw
1942-07-19,Bulgaria,Germany,0,3,Friendly,,Bulgaria,False,Bulgaria,Germany,away_win
1942-08-16,Korea,Japan,5,0,Friendly,,Korea,False,Korea,Japan,home_win
1942-08-16,Germany,Romania,7,0,Friendly,,Poland,True,Germany,Romania,home_win
1942-08-25,Uruguay,Argentina,1,1,Lipton Cup,,Uruguay,False,Uruguay,Argentina,draw
1942-09-06,Croatia,Slovakia,6,1,Friendly,,Croatia,False,Croatia,Slovakia,home_win
1942-09-20,Germany,Sweden,2,3,Friendly,,Germany,False,Germany,Sweden,away_win
1942-10-11,Romania,Croatia,2,2,Friendly,,Romania,False,Romania,Croatia,draw
1942-10-18,Switzerland,Germany,3,5,Friendly,,Switzerland,False,Switzerland,Germany,away_win
1942-11-01,Hungary,Switzerland,3,0,Friendly,,Hungary,False,Hungary,Switzerland,home_win
1942-11-01,Germany,Croatia,5,1,Friendly,,Germany,False,Germany,Croatia,home_win
1942-11-15,Switzerland,Sweden,3,1,Friendly,,Switzerland,False,Switzerland,Sweden,home_win
1942-11-22,Slovakia,Germany,2,5,Friendly,,Slovakia,False,Slovakia,Germany,away_win
1943-01-06,Argentina,Uruguay,1,0,Friendly,,Argentina,False,Argentina,Uruguay,home_win
1943-01-09,Uruguay,Argentina,6,2,Friendly,,Uruguay,False,Uruguay,Argentina,home_win
1943-03-28,Argentina,Uruguay,3,3,Juan Mignaburu Cup,,Argentina,False,Argentina,Uruguay,draw
1943-04-04,Switzerland,Croatia,1,0,Friendly,,Switzerland,False,Switzerland,Croatia,home_win
1943-04-04,Uruguay,Argentina,0,1,Hector Gomez Cup,,Uruguay,False,Uruguay,Argentina,away_win
1943-04-10,Croatia,Slovakia,1,0,Friendly,,Croatia,False,Croatia,Slovakia,home_win
1943-05-16,Switzerland,Hungary,1,3,Friendly,,Switzerland,False,Switzerland,Hungary,away_win
1943-06-06,Slovakia,Croatia,1,3,Friendly,,Slovakia,False,Slovakia,Croatia,away_win
1943-06-14,Sweden,Switzerland,1,0,Friendly,,Sweden,False,Sweden,Switzerland,home_win
1943-07-10,Paraguay,Argentina,2,5,Rosa Chevallier Boutell Cup,,Paraguay,False,Paraguay,Argentina,away_win
1943-07-11,Paraguay,Argentina,2,1,Rosa Chevallier Boutell Cup,,Paraguay,False,Paraguay,Argentina,home_win
1943-09-25,Curaçao,Aruba,3,3,Friendly,,Curaçao,False,Curaçao,Aruba,draw
1943-09-26,Curaçao,Aruba,2,2,Friendly,,Curaçao,False,Curaçao,Aruba,draw
1943-12-11,Aruba,Curaçao,1,2,Friendly,,Aruba,False,Aruba,Curaçao,away_win
1943-12-12,Aruba,Curaçao,1,1,Friendly,,Aruba,False,Aruba,Curaçao,draw
1944-04-02,Curaçao,Haiti,5,0,Friendly tournament,,Curaçao,False,Curaçao,Haiti,home_win
1944-04-05,Venezuela,Haiti,2,0,Friendly tournament,,Curaçao,True,Venezuela,Haiti,home_win
1944-04-08,Aruba,Haiti,1,1,Friendly tournament,,Curaçao,True,Aruba,Haiti,draw
1944-04-09,Curaçao,Venezuela,3,3,Friendly tournament,,Curaçao,False,Curaçao,Venezuela,draw
1944-04-09,Croatia,Slovakia,7,3,Friendly,,Croatia,False,Croatia,Slovakia,home_win
1944-04-10,Curaçao,Aruba,3,1,Friendly tournament,,Curaçao,False,Curaçao,Aruba,home_win
1944-05-14,Brazil,Uruguay,6,1,Friendly,,Brazil,False,Brazil,Uruguay,home_win
1944-05-18,Brazil,Uruguay,4,0,Friendly,,Brazil,False,Brazil,Uruguay,home_win
1944-07-29,Curaçao,Aruba,2,4,Friendly,,Curaçao,False,Curaçao,Aruba,away_win
1944-07-30,Curaçao,Aruba,2,3,Friendly,,Curaçao,False,Curaçao,Aruba,away_win
1944-08-25,Suriname,Curaçao,1,2,Friendly tournament,,Suriname,False,Suriname,Curaçao,away_win
1944-08-29,Curaçao,Aruba,2,1,Friendly tournament,,Suriname,True,Curaçao,Aruba,home_win
1944-08-31,Suriname,Curaçao,0,2,Friendly tournament,,Suriname,False,Suriname,Curaçao,away_win
1944-09-03,Curaçao,Aruba,5,1,Friendly tournament,,Suriname,True,Curaçao,Aruba,home_win
1944-12-24,France,Belgium,3,1,Friendly,,France,False,France,Belgium,home_win
1945-01-06,Argentina,Paraguay,5,2,Rosa Chevallier Boutell Cup,,Argentina,False,Argentina,Paraguay,home_win
1945-01-09,Argentina,Paraguay,5,3,Rosa Chevallier Boutell Cup,,Argentina,False,Argentina,Paraguay,home_win
1945-01-14,Chile,Ecuador,6,3,South American Champ,,Chile,False,Chile,Ecuador,home_win
1945-01-18,Argentina,Bolivia,4,0,South American Champ,,Chile,True,Argentina,Bolivia,home_win
1945-01-21,Brazil,Colombia,3,0,South American Champ,,Chile,True,Brazil,Colombia,home_win
1945-01-24,Uruguay,Ecuador,5,1,South American Champ,,Chile,True,Uruguay,Ecuador,home_win
1945-01-28,Uruguay,Colombia,7,0,South American Champ,,Chile,True,Uruguay,Colombia,home_win
1945-01-28,Brazil,Bolivia,2,0,South American Champ,,Chile,True,Brazil,Bolivia,home_win
1945-01-31,Argentina,Ecuador,4,2,South American Champ,,Chile,True,Argentina,Ecuador,home_win
1945-01-31,Chile,Colombia,2,0,South American Champ,,Chile,False,Chile,Colombia,home_win
1945-02-07,Argentina,Colombia,9,1,South American Champ,,Chile,True,Argentina,Colombia,home_win
1945-02-07,Brazil,Uruguay,3,0,South American Champ,,Chile,True,Brazil,Uruguay,home_win
1945-02-11,Chile,Argentina,1,1,South American Champ,,Chile,False,Chile,Argentina,draw
1945-02-11,Bolivia,Ecuador,0,0,South American Champ,,Chile,True,Bolivia,Ecuador,draw
1945-02-15,Uruguay,Bolivia,2,0,South American Champ,,Chile,True,Uruguay,Bolivia,home_win
1945-02-15,Argentina,Brazil,3,1,South American Champ,,Chile,True,Argentina,Brazil,home_win
1945-02-18,Chile,Uruguay,1,0,South American Champ,,Chile,False,Chile,Uruguay,home_win
1945-02-18,Colombia,Ecuador,3,1,South American Champ,,Chile,True,Colombia,Ecuador,home_win
1945-02-21,Brazil,Ecuador,9,2,South American Champ,,Chile,True,Brazil,Ecuador,home_win
1945-02-21,Bolivia,Colombia,3,3,South American Champ,,Chile,True,Bolivia,Colombia,draw
1945-02-25,Argentina,Uruguay,1,0,South American Champ,,Chile,True,Argentina,Uruguay,home_win
1945-02-28,Chile,Brazil,0,1,South American Champ,,Chile,False,Chile,Brazil,away_win
1945-03-11,Portugal,Spain,2,2,Friendly,,Portugal,False,Portugal,Spain,draw
1945-04-08,Switzerland,France,1,0,Friendly,,Switzerland,False,Switzerland,France,home_win
1945-05-06,Spain,Portugal,4,2,Friendly,,Spain,False,Spain,Portugal,home_win
1945-05-13,Luxembourg,Belgium,4,1,Friendly,,Luxembourg,False,Luxembourg,Belgium,home_win
1945-05-21,Switzerland,Portugal,1,0,Friendly,,Switzerland,False,Switzerland,Portugal,home_win
1945-05-26,England,France,2,2,Friendly,,England,False,England,France,draw
1945-07-07,Paraguay,Argentina,5,1,Rosa Chevallier Boutell Cup,,Paraguay,False,Paraguay,Argentina,home_win
1945-07-09,Paraguay,Argentina,1,3,Rosa Chevallier Boutell Cup,,Paraguay,False,Paraguay,Argentina,away_win
1945-07-18,Uruguay,Argentina,2,2,Lipton Cup,,Uruguay,False,Uruguay,Argentina,draw
1945-07-21,Switzerland,England,3,1,Friendly tournament,,Switzerland,False,Switzerland,England,home_win
1945-08-15,Argentina,Uruguay,6,2,Newton Cup,,Argentina,False,Argentina,Uruguay,home_win
1945-08-19,Hungary,Austria,2,0,Friendly,,Hungary,False,Hungary,Austria,home_win
1945-08-20,Hungary,Austria,5,2,Friendly,,Hungary,False,Hungary,Austria,home_win
1945-08-26,Denmark,Norway,4,2,Friendly,,Denmark,False,Denmark,Norway,home_win
1945-09-09,Norway,Denmark,1,5,Friendly,,Norway,False,Norway,Denmark,away_win
1945-09-15,Northern Ireland,England,0,1,British Championship,,Northern Ireland,False,Northern Ireland,England,away_win
1945-10-20,England,Wales,0,1,British Championship,,England,False,England,Wales,away_win
1945-10-21,Sweden,Norway,10,0,Friendly,,Sweden,False,Sweden,Norway,home_win
1945-11-10,Scotland,Wales,2,0,British Championship,,Scotland,False,Scotland,Wales,home_win
1945-11-11,Switzerland,Italy,4,4,Friendly,,Switzerland,False,Switzerland,Italy,draw
1945-11-25,Switzerland,Sweden,3,0,Friendly,,Switzerland,False,Switzerland,Sweden,home_win
1945-12-06,Austria,France,4,1,Friendly,,Austria,False,Austria,France,home_win
1945-12-08,Aruba,Curaçao,2,1,Friendly,,Aruba,False,Aruba,Curaçao,home_win
1945-12-09,Aruba,Curaçao,2,1,Friendly,,Aruba,False,Aruba,Curaçao,home_win
1945-12-15,Belgium,France,2,1,Friendly,,Belgium,False,Belgium,France,home_win
1945-12-16,Brazil,Argentina,3,4,Roca Cup,,Brazil,False,Brazil,Argentina,away_win
1945-12-20,Brazil,Argentina,6,2,Roca Cup,,Brazil,False,Brazil,Argentina,home_win
1945-12-23,Brazil,Argentina,3,1,Roca Cup,,Brazil,False,Brazil,Argentina,home_win
1946-01-05,Uruguay,Brazil,4,3,Rio Branco Cup,,Uruguay,False,Uruguay,Brazil,home_win
1946-01-09,Uruguay,Brazil,1,1,Rio Branco Cup,,Uruguay,False,Uruguay,Brazil,draw
1946-01-12,Argentina,Paraguay,2,0,South American Champ,,Argentina,False,Argentina,Paraguay,home_win
1946-01-16,Uruguay,Chile,1,0,South American Champ,,Argentina,True,Uruguay,Chile,home_win
1946-01-16,Brazil,Bolivia,3,0,South American Champ,,Argentina,True,Brazil,Bolivia,home_win
1946-01-19,Argentina,Bolivia,7,1,South American Champ,,Argentina,False,Argentina,Bolivia,home_win
1946-01-19,Chile,Paraguay,2,1,South American Champ,,Argentina,True,Chile,Paraguay,home_win
1946-01-19,England,Belgium,2,0,Friendly,,England,False,England,Belgium,home_win
1946-01-23,Brazil,Uruguay,4,3,South American Champ,,Argentina,True,Brazil,Uruguay,home_win
1946-01-23,Scotland,Belgium,2,2,Friendly,,Scotland,False,Scotland,Belgium,draw
1946-01-26,Argentina,Chile,3,1,South American Champ,,Argentina,False,Argentina,Chile,home_win
1946-01-26,Paraguay,Bolivia,4,2,South American Champ,,Argentina,True,Paraguay,Bolivia,home_win
1946-01-29,Brazil,Paraguay,1,1,South American Champ,,Argentina,True,Brazil,Paraguay,draw
1946-01-29,Uruguay,Bolivia,5,0,South American Champ,,Argentina,True,Uruguay,Bolivia,home_win
1946-02-02,Argentina,Uruguay,3,1,South American Champ,,Argentina,False,Argentina,Uruguay,home_win
1946-02-02,Northern Ireland,Scotland,2,3,British Championship,,Northern Ireland,False,Northern Ireland,Scotland,away_win
1946-02-03,Brazil,Chile,5,1,South American Champ,,Argentina,True,Brazil,Chile,home_win
1946-02-08,Paraguay,Uruguay,2,1,South American Champ,,Argentina,True,Paraguay,Uruguay,home_win
1946-02-10,Argentina,Brazil,2,0,South American Champ,,Argentina,False,Argentina,Brazil,home_win
1946-02-23,Panama,Honduras,1,0,CCCF Championship,,Costa Rica,True,Panama,Honduras,home_win
1946-02-23,Belgium,Luxembourg,7,0,Friendly,,Belgium,False,Belgium,Luxembourg,home_win
1946-02-26,Costa Rica,Panama,7,0,CCCF Championship,,Costa Rica,False,Costa Rica,Panama,home_win
1946-03-07,El Salvador,Panama,4,1,CCCF Championship,,Costa Rica,True,El Salvador,Panama,home_win
1946-03-10,Nicaragua,Panama,2,0,CCCF Championship,,Costa Rica,True,Nicaragua,Panama,home_win
1946-03-10,Luxembourg,Netherlands,2,6,Friendly,,Luxembourg,False,Luxembourg,Netherlands,away_win
1946-03-13,Guatemala,Panama,3,3,CCCF Championship,,Costa Rica,True,Guatemala,Panama,draw
1946-04-07,France,Czechoslovakia,3,0,Friendly,,France,False,France,Czechoslovakia,home_win
1946-04-13,Scotland,England,1,0,British Championship,,Scotland,False,Scotland,England,home_win
1946-04-14,Austria,Hungary,3,2,Friendly,,Austria,False,Austria,Hungary,home_win
1946-04-14,Portugal,France,2,1,Friendly,,Portugal,False,Portugal,France,home_win
1946-05-05,France,Austria,3,1,Friendly,,France,False,France,Austria,home_win
1946-05-11,England,Switzerland,4,1,Friendly,,England,False,England,Switzerland,home_win
1946-05-12,Netherlands,Belgium,6,3,Friendly,,Netherlands,False,Netherlands,Belgium,home_win
1946-05-15,Scotland,Switzerland,3,1,Friendly,,Scotland,False,Scotland,Switzerland,home_win
1946-05-19,France,England,2,1,Friendly,,France,False,France,England,home_win
1946-05-26,Curaçao,Aruba,2,1,Friendly tournament,,Curaçao,False,Curaçao,Aruba,home_win
1946-05-30,Belgium,Netherlands,2,2,Friendly,,Belgium,False,Belgium,Netherlands,draw
1946-06-10,Curaçao,Suriname,6,0,Friendly tournament,,Curaçao,False,Curaçao,Suriname,home_win
1946-06-16,Norway,Denmark,2,1,Friendly,,Norway,False,Norway,Denmark,home_win
1946-06-16,Portugal,Ireland,3,1,Friendly,,Portugal,False,Portugal,Ireland,home_win
1946-06-23,Spain,Ireland,0,1,Friendly,,Spain,False,Spain,Ireland,away_win
1946-06-28,Norway,Finland,12,0,Friendly,,Norway,False,Norway,Finland,home_win
1946-07-07,Sweden,Switzerland,7,2,Friendly,,Sweden,False,Sweden,Switzerland,home_win
1946-07-08,Denmark,Norway,2,0,Friendly,,Denmark,False,Denmark,Norway,home_win
1946-07-28,Luxembourg,Norway,3,2,Friendly,,Luxembourg,False,Luxembourg,Norway,home_win
1946-08-24,England,Scotland,2,2,Friendly,,England,False,England,Scotland,draw
1946-09-14,Czechoslovakia,Switzerland,3,2,Friendly,,Czechoslovakia,False,Czechoslovakia,Switzerland,home_win
1946-09-15,Norway,Sweden,0,3,Friendly,,Norway,False,Norway,Sweden,away_win
1946-09-28,Northern Ireland,England,2,7,British Championship,,Northern Ireland,False,Northern Ireland,England,away_win
1946-09-30,Ireland,England,0,1,Friendly,,Ireland,False,Ireland,England,away_win
1946-10-06,Hungary,Austria,2,0,Friendly,,Hungary,False,Hungary,Austria,home_win
1946-10-19,Wales,Scotland,3,1,British Championship,,Wales,False,Wales,Scotland,home_win
1946-10-20,Denmark,Norway,7,1,Friendly,,Denmark,False,Denmark,Norway,home_win
1946-10-27,Austria,Czechoslovakia,3,4,Friendly,,Austria,False,Austria,Czechoslovakia,away_win
1946-11-05,El Salvador,Panama,2,3,Friendly,,El Salvador,False,El Salvador,Panama,away_win
1946-11-10,Switzerland,Austria,1,0,Friendly,,Switzerland,False,Switzerland,Austria,home_win
1946-11-10,El Salvador,Panama,3,3,Friendly,,El Salvador,False,El Salvador,Panama,draw
1946-11-13,England,Wales,3,0,British Championship,,England,False,England,Wales,home_win
1946-11-23,Aruba,Curaçao,0,4,Friendly,,Aruba,False,Aruba,Curaçao,away_win
1946-11-24,Aruba,Curaçao,3,1,Friendly,,Aruba,False,Aruba,Curaçao,home_win
1946-11-27,Scotland,Northern Ireland,0,0,British Championship,,Scotland,False,Scotland,Northern Ireland,draw
1946-11-27,England,Netherlands,8,2,Friendly,,England,False,England,Netherlands,home_win
1946-12-01,Italy,Austria,3,2,Friendly,,Italy,False,Italy,Austria,home_win
1946-12-09,Panama,Guatemala,4,2,C Am & Caribbean Games,,Colombia,True,Panama,Guatemala,home_win
1946-12-09,Colombia,Curaçao,4,2,C Am & Caribbean Games,,Colombia,False,Colombia,Curaçao,home_win
1946-12-12,Curaçao,Guatemala,2,2,C Am & Caribbean Games,,Colombia,True,Curaçao,Guatemala,draw
1946-12-12,Colombia,Venezuela,2,0,C Am & Caribbean Games,,Colombia,False,Colombia,Venezuela,home_win
1946-12-13,Panama,Puerto Rico,12,1,C Am & Caribbean Games,,Colombia,True,Panama,Puerto Rico,home_win
1946-12-15,Colombia,Guatemala,4,2,C Am & Caribbean Games,,Colombia,False,Colombia,Guatemala,home_win
1946-12-15,Curaçao,Puerto Rico,14,0,C Am & Caribbean Games,,Colombia,True,Curaçao,Puerto Rico,home_win
1946-12-16,Panama,Venezuela,2,1,C Am & Caribbean Games,,Colombia,True,Panama,Venezuela,home_win
1946-12-17,Curaçao,Panama,2,2,C Am & Caribbean Games,,Colombia,True,Curaçao,Panama,draw
1946-12-17,Colombia,Puerto Rico,4,1,C Am & Caribbean Games,,Colombia,False,Colombia,Puerto Rico,home_win
1946-12-18,Colombia,Costa Rica,4,1,C Am & Caribbean Games,,Colombia,False,Colombia,Costa Rica,home_win
1946-12-19,Curaçao,Venezuela,1,0,C Am & Caribbean Games,,Colombia,True,Curaçao,Venezuela,home_win
1946-12-20,Colombia,Panama,2,1,C Am & Caribbean Games,,Colombia,False,Colombia,Panama,home_win
1946-12-20,Curaçao,Costa Rica,4,2,C Am & Caribbean Games,,Colombia,True,Curaçao,Costa Rica,home_win
1946-12-21,Panama,Costa Rica,2,0,C Am & Caribbean Games,,Colombia,True,Panama,Costa Rica,home_win
1947-01-05,Portugal,Switzerland,2,2,Friendly,,Portugal,False,Portugal,Switzerland,draw
1947-01-26,Portugal,Spain,4,1,Friendly,,Portugal,False,Portugal,Spain,home_win
1947-03-01,Curaçao,Trinidad and Tobago,4,0,Friendly,,Curaçao,False,Curaçao,Trinidad and Tobago,home_win
1947-03-02,Ireland,Spain,3,2,Friendly,,Ireland,False,Ireland,Spain,home_win
1947-03-02,Curaçao,Trinidad and Tobago,3,0,Friendly,,Curaçao,False,Curaçao,Trinidad and Tobago,home_win
1947-03-23,France,Portugal,1,0,Friendly,,France,False,France,Portugal,home_win
1947-03-29,Uruguay,Brazil,0,0,Rio Branco Cup,,Uruguay,False,Uruguay,Brazil,draw
1947-04-01,Brazil,Uruguay,3,2,Rio Branco Cup,,Brazil,False,Brazil,Uruguay,home_win
1947-04-06,Haiti,Netherlands Antilles,6,0,Friendly,,Haiti,False,Haiti,Netherlands Antilles,home_win
1947-04-07,Netherlands,Belgium,2,1,Friendly,,Netherlands,False,Netherlands,Belgium,home_win
1947-04-08,Haiti,Netherlands Antilles,4,0,Friendly,,Haiti,False,Haiti,Netherlands Antilles,home_win
1947-04-11,Haiti,Netherlands Antilles,7,1,Friendly,,Haiti,False,Haiti,Netherlands Antilles,home_win
1947-04-12,England,Scotland,1,1,British Championship,,England,False,England,Scotland,draw
1947-04-13,Haiti,Netherlands Antilles,1,0,Friendly,,Haiti,False,Haiti,Netherlands Antilles,home_win
1947-04-27,Italy,Switzerland,5,2,Friendly,,Italy,False,Italy,Switzerland,home_win
1947-05-03,England,France,3,0,Friendly,,England,False,England,France,home_win
1947-05-04,Hungary,Austria,5,2,Friendly,,Hungary,False,Hungary,Austria,home_win
1947-05-04,Belgium,Netherlands,1,2,Friendly,,Belgium,False,Belgium,Netherlands,away_win
1947-05-04,Ireland,Portugal,0,2,Friendly,,Ireland,False,Ireland,Portugal,away_win
1947-05-10,Australia,South Africa,1,2,Friendly,,Australia,False,Australia,South Africa,away_win
1947-05-18,Switzerland,England,1,0,Friendly,,Switzerland,False,Switzerland,England,home_win
1947-05-18,Belgium,Scotland,2,1,Friendly,,Belgium,False,Belgium,Scotland,home_win
